"id","country","variety","points","price","province","region01"
52250,"France","Rosé",85,NULL,"Provence","Côtes de Provence"
52255,"France","Rosé",85,"18","Provence","Côtes de Provence"
52262,"France","Chardonnay",97,"451","Burgundy","B√¢tard-Montrachet"
52264,"France","Chardonnay",97,"574","Burgundy","Chevalier-Montrachet"
52270,"France","Chardonnay",95,"90","Burgundy","Chablis"
52275,"France","Chardonnay",95,"310","Burgundy","B√¢tard-Montrachet"
52277,"France","Chardonnay",95,"80","Burgundy","Chablis"
52280,"France","Chardonnay",94,"235","Burgundy","Corton Vergennes"
52281,"France","Chardonnay",94,"152","Burgundy","Puligny-Montrachet"
52284,"France","Chardonnay",94,"80","Burgundy","Chablis"
52286,"France","Chardonnay",94,"90","Burgundy","Chablis"
52287,"France","Chardonnay",94,"117","Burgundy","Chablis"
52327,"France","Malbec",92,NULL,"Southwest France","Cahors"
52343,"France","Malbec",91,"40","Southwest France","Cahors"
52346,"France","Malbec-Merlot",91,"18","Southwest France","Cahors"
52348,"France","Malbec",91,NULL,"Southwest France","Cahors"
52352,"France","Rosé",92,"52","Provence","Côtes de Provence La Londe"
52353,"France","Gewurztraminer",92,"62","Alsace","Alsace"
52360,"France","Rosé",92,"100","Provence","Côtes de Provence"
52375,"France","Rosé",92,"29","Provence","Côtes de Provence"
52376,"France","Rosé",92,"23","Provence","Coteaux d'Aix-en-Provence"
52403,"France","Pinot Noir",85,"55","Burgundy","Nuits-St.-Georges"
52432,"France","Rosé",87,NULL,"Loire Valley","Saumur"
52443,"France","Chardonnay",86,"24","Burgundy","Pouilly-Fuissé"
52450,"France","Pinot Noir",86,"23","Burgundy","Bourgogne"
52468,"France","Chardonnay",85,"21","Burgundy","Bourgogne"
52470,"France","Gamay",86,"14","Beaujolais","Brouilly"
52472,"France","Gamay",86,"9","Beaujolais","Beaujolais-Villages"
52473,"France","Gamay",86,NULL,"Beaujolais","Beaujolais-Villages"
52476,"France","Gamay",86,"10","Beaujolais","Beaujolais-Villages"
52478,"France","Merlot",86,"22","Bordeaux","Castillon Côtes de Bordeaux"
52479,"France","Bordeaux-style Red Blend",86,"15","Southwest France","Bergerac"
52483,"France","Malbec",86,"11","Southwest France","Comté Toulosan"
52492,"France","Malbec",86,"23","Southwest France","Cahors"
52494,"France","Gamay",86,NULL,"Beaujolais","Chiroubles"
52503,"France","Champagne Blend",94,"400","Champagne","Champagne"
52504,"France","Champagne Blend",94,"180","Champagne","Champagne"
52511,"France","Champagne Blend",94,NULL,"Champagne","Champagne"
52525,"France","Champagne Blend",94,"67","Champagne","Champagne"
52543,"France","Rosé",85,"10","Provence","Côtes de Provence"
52550,"France","White Blend",85,"7","Southwest France","Vin de Pays des Côtes de Gascogne"
52565,"France","Chardonnay",94,"67","Burgundy","Chablis"
52567,"France","Chardonnay",94,"99","Burgundy","Meursault"
52568,"France","Chardonnay",94,"235","Burgundy","Corton Vergennes"
52570,"France","Chardonnay",94,"273","Burgundy","Puligny-Montrachet"
52572,"France","Chardonnay",94,"99","Burgundy","Chablis"
52576,"France","Chardonnay",94,"150","Burgundy","Corton-Charlemagne"
52578,"France","Chardonnay",93,"115","Burgundy","Puligny-Montrachet"
52579,"France","Chardonnay",93,"145","Burgundy","Chablis"
52581,"France","Chardonnay",93,NULL,"Burgundy","Chablis"
52582,"France","Chardonnay",93,"130","Burgundy","Corton-Charlemagne"
52583,"France","Chardonnay",93,"90","Burgundy","Chassagne-Montrachet"
52584,"France","Chardonnay",93,NULL,"Burgundy","Puligny-Montrachet"
52585,"France","Chardonnay",93,"70","Burgundy","Chablis"
52586,"France","Chardonnay",93,"55","Burgundy","Chablis"
52588,"France","Chardonnay",93,NULL,"Burgundy","Chablis"
52614,"France","Rhône-style White Blend",87,"24","Languedoc-RoUnited Statessillon","Coteaux du Languedoc"
52632,"France","Malbec-Merlot",91,"18","Southwest France","Cahors"
52644,"France","Rhône-style Red Blend",91,NULL,"Languedoc-RoUnited Statessillon","Corbières-Boutenac"
52662,"France","Rosé",92,"29","Provence","Côtes de Provence Sainte-Victoire"
52663,"France","Rosé",92,"45","Provence","Bandol"
52672,"France","Rosé",92,"23","Provence","Côtes de Provence"
52682,"France","Pinot Noir",85,"25","Burgundy","Bourgogne"
52687,"France","Pinot Noir",85,"20","Burgundy","Irancy"
52692,"France","Pinot Noir",85,NULL,"Burgundy","Côtes de Nuits Villages"
52707,"France","Pinot Noir",85,"75","Burgundy","Chambolle-MUnited Statesigny"
52713,"France","Pinot Noir",87,"22","Burgundy","Crémant de Bourgogne"
52716,"France","Rhône-style Red Blend",87,"15","Languedoc-RoUnited Statessillon","Fitou"
52723,"France","Pinot Noir",87,NULL,"Burgundy","Bourgogne Hautes Côtes de Beaune"
52724,"France","Chardonnay",87,"26","Burgundy","Rully"
52725,"France","Champagne Blend",87,"48","Champagne","Champagne"
52728,"France","Rosé",87,"21","Provence","Bandol"
52739,"France","Rhône-style Red Blend",87,"17","Languedoc-RoUnited Statessillon","Fitou"
52750,"France","Pinot Noir",85,"33","Burgundy","Saint-Aubin"
52756,"France","Pinot Noir",85,"24","Burgundy","Bourgogne"
52760,"France","Pinot Noir",85,"52","Burgundy","Bourgogne"
52764,"France","Chardonnay",85,"17","Burgundy","Bourgogne"
52766,"France","Chardonnay",85,"22","Burgundy","Bourgogne"
52767,"France","Chardonnay",85,"17","Burgundy","Bourgogne"
52781,"France","Bordeaux-style Red Blend",86,NULL,"Bordeaux","Médoc"
52784,"France","Chardonnay",86,"17","Beaujolais","Beaujolais Blanc"
52792,"France","Malbec-Merlot",86,"12","Southwest France","Cahors"
52800,"France","Champagne Blend",94,"80","Champagne","Champagne"
52805,"France","Champagne Blend",94,NULL,"Champagne","Champagne"
52815,"France","Champagne Blend",94,"67","Champagne","Champagne"
52822,"France","Champagne Blend",94,"150","Champagne","Champagne"
52825,"France","Champagne Blend",94,NULL,"Champagne","Champagne"
52827,"France","Champagne Blend",94,"200","Champagne","Champagne"
52837,"France","White Blend",84,"10","Southwest France","Vin de Pays des Côtes de Gascogne"
52853,"France","Red Blend",84,"22","Provence","Côtes de Provence"
52869,"France","Chardonnay",93,"78","Burgundy","Chablis"
52870,"France","Chardonnay",93,"78","Burgundy","Chablis"
52871,"France","Chardonnay",93,NULL,"Burgundy","Puligny-Montrachet"
52874,"France","Chardonnay",93,"101","Burgundy","Puligny-Montrachet"
52877,"France","Chardonnay",93,"189","Burgundy","Corton-Charlemagne"
52878,"France","Chardonnay",93,NULL,"Burgundy","Corton-Charlemagne"
52879,"France","Chardonnay",93,"67","Burgundy","Chablis"
52881,"France","Chardonnay",93,"45","Burgundy","Chablis"
52882,"France","Chardonnay",93,"70","Burgundy","Chablis"
52888,"France","Chardonnay",93,"87","Burgundy","Chablis"
52891,"France","Tannat",91,"17","Southwest France","Madiran"
52904,"France","Malbec",91,NULL,"Southwest France","Cahors"
52959,"France","Pinot Gris",91,"34","Alsace","Alsace"
52967,"France","Rosé",91,"70","Provence","Côtes de Provence"
52968,"France","Rosé",91,NULL,"Provence","Côtes de Provence Sainte-Victoire"
52969,"France","Rosé",91,"29","Provence","Côtes de Provence La Londe"
52970,"France","Rosé",91,"23","Provence","Côtes de Provence"
52982,"France","Pinot Noir",85,NULL,"Burgundy","Santenay"
52993,"France","Syrah",84,"19","Rhône Valley","Crozes-Hermitage"
52994,"France","Sparkling Blend",84,"20","Alsace","Alsace"
53007,"France","Pinot Noir",84,"15","Burgundy","Bourgogne Côtes d‚ÄôAuxerre"
53018,"France","Pinot Noir",87,"32","Burgundy","Ladoix"
53024,"France","Rhône-style Red Blend",87,"12","Languedoc-RoUnited Statessillon","Faug√®res"
53032,"France","Champagne Blend",87,"45","Champagne","Champagne"
53041,"France","Pinot Noir",85,"31","Burgundy","Fixin"
53060,"France","Chardonnay",85,"57","Burgundy","Meursault"
53062,"France","Pinot Noir",85,"23","Burgundy","Bourgogne"
53066,"France","Pinot Noir",85,"17","Burgundy","Bourgogne"
53080,"France","Gamay",86,"9","Beaujolais","Beaujolais"
53083,"France","Gamay",86,"22","Beaujolais","Morgon"
53087,"France","Gamay",86,"13","Beaujolais","Beaujolais-Villages"
53091,"France","Gamay",86,"25","Beaujolais","Beaujolais"
53092,"France","Gamay",86,NULL,"Beaujolais","Beaujolais-Villages"
53096,"France","Bordeaux-style White Blend",86,"18","Bordeaux","Bordeaux Blanc"
53107,"France","Champagne Blend",93,"90","Champagne","Champagne"
53120,"France","Champagne Blend",93,"90","Champagne","Champagne"
53126,"France","Champagne Blend",93,"65","Champagne","Champagne"
53149,"France","Rosé",84,NULL,"Provence","Côtes de Provence"
53155,"France","Red Blend",84,"20","Provence","Côtes de Provence"
53162,"France","Chardonnay",93,"75","Burgundy","Chablis"
53163,"France","Chardonnay",92,"78","Burgundy","Chablis"
53176,"France","Chardonnay",92,"78","Burgundy","Chablis"
53178,"France","Chardonnay",92,"35","Burgundy","Chablis"
53179,"France","Chardonnay",92,"35","Burgundy","Chablis"
53184,"France","Chardonnay",92,NULL,"Burgundy","Puligny-Montrachet"
53188,"France","Chardonnay",92,"48","Burgundy","Chablis"
53206,"France","Chenin Blanc",90,"20","Languedoc-RoUnited Statessillon","Limoux"
53218,"France","White Blend",90,"24","Southwest France","Juran√ßon"
53229,"France","Rhône-style White Blend",87,"70","Languedoc-RoUnited Statessillon","Coteaux du Languedoc"
53254,"France","Rosé",91,"25","Provence","Côtes de Provence Sainte-Victoire"
53269,"France","Riesling",91,"38","Alsace","Alsace"
53270,"France","Rosé",91,"25","Provence","Côtes de Provence"
53271,"France","Rosé",91,"25","Provence","Côtes de Provence"
53272,"France","Rosé",91,"21","Provence","Coteaux d'Aix-en-Provence"
53284,"France","Pinot Noir",84,NULL,"Burgundy","Bourgogne"
53300,"France","Pinot Noir",84,NULL,"Burgundy","Beaune"
53317,"France","Sparkling Blend",87,"20","Burgundy","Crémant de Bourgogne"
53323,"France","Chardonnay",87,"20","Burgundy","Pouilly-Fuissé"
53325,"France","Pineau d'Aunis",87,NULL,"Loire Valley","Coteaux du Vend√¥mois"
53336,"France","Pinot Noir",87,"24","Burgundy","Mercurey"
53355,"France","Chardonnay",85,"17","Burgundy","Bourgogne"
53567,"France","Gewurztraminer",87,NULL,"Alsace","Alsace"
53396,"France","Bordeaux-style Red Blend",85,"20","Bordeaux","Médoc"
53399,"France","Gamay",85,"11","Beaujolais","Beaujolais"
53405,"France","Champagne Blend",93,NULL,"Champagne","Champagne"
53432,"France","Bordeaux-style White Blend",84,NULL,"Southwest France","Bergerac Sec"
53435,"France","Rosé",84,"14","Provence","Côtes de Provence"
53439,"France","White Blend",84,NULL,"Southwest France","Gaillac"
53440,"France","Rosé",84,NULL,"Provence","Coteaux Varois"
53457,"France","Rosé",84,NULL,"Provence","Côtes de Provence"
53460,"France","Rosé",91,"25","Provence","Côtes de Provence"
53461,"France","Rosé",91,"21","Provence","Coteaux d'Aix-en-Provence"
53487,"France","Rosé",91,"35","Provence","Côtes de Provence"
53488,"France","Red Blend",91,"20","Provence","Côtes de Provence"
53490,"France","Chardonnay",92,"78","Burgundy","Chablis"
53507,"France","Chardonnay",92,NULL,"Burgundy","Puligny-Montrachet"
53512,"France","Chardonnay",92,"115","Burgundy","Chassagne-Montrachet"
53515,"France","Chardonnay",92,"37","Burgundy","Chablis"
53518,"France","Chardonnay",92,"55","Burgundy","Chablis"
53535,"France","Malbec",90,"21","Southwest France","Cahors"
53548,"France","Red Blend",90,"24","Languedoc-RoUnited Statessillon","Cabardes"
53599,"France","Pinot Noir",83,NULL,"Burgundy","Bourgogne"
53627,"France","Chardonnay",86,"50","Burgundy","Puligny-Montrachet"
53637,"France","Chardonnay",86,"16","Burgundy","Bourgogne"
53638,"France","Pinot Noir",86,"16","Burgundy","Bourgogne"
53640,"France","Gamay",85,"17","Beaujolais","Moulin-√†-Vent"
53645,"France","Gamay",85,"12","Beaujolais","Beaujolais Rosé"
53646,"France","Gamay",85,"13","Beaujolais","Beaujolais"
53652,"France","Gamay",85,"15","Beaujolais","Beaujolais"
53657,"France","Malbec",85,"12","Southwest France","Cahors"
53664,"France","Bordeaux-style White Blend",85,"15","Bordeaux","Bordeaux Blanc"
53665,"France","Bordeaux-style Red Blend",85,NULL,"Bordeaux","Médoc"
53666,"France","White Blend",85,"7","Southwest France","Gers"
53688,"France","Pinot Noir",84,"27","Burgundy","Bourgogne"
53689,"France","Chardonnay",84,"23","Burgundy","Bourgogne Grand Ordinaire"
53700,"France","Champagne Blend",93,"290","Champagne","Champagne"
53706,"France","Champagne Blend",93,"159","Champagne","Champagne"
53715,"France","Champagne Blend",93,"139","Champagne","Champagne"
53716,"France","Chardonnay",93,"80","Champagne","Champagne"
53718,"France","Champagne Blend",93,"295","Champagne","Champagne"
53727,"France","Champagne Blend",92,NULL,"Champagne","Champagne"
53728,"France","Champagne Blend",92,"55","Champagne","Champagne"
53730,"France","Rosé",84,"15","Provence","Côtes de Provence"
53741,"France","Merlot",83,NULL,"Southwest France","Bergerac"
53756,"France","Rosé",83,"15","Provence","Coteaux Varois"
53760,"France","Chardonnay",91,"54","Burgundy","Chablis"
53776,"France","Chardonnay",91,"71","Burgundy","Meursault"
53781,"France","Chardonnay",91,"47","Burgundy","Chablis"
53800,"France","Riesling",91,"45","Alsace","Alsace"
53807,"France","Rosé",91,"22","Provence","Côtes de Provence"
53808,"France","Rosé",91,"25","Provence","Coteaux Varois en Provence"
53809,"France","Rosé",91,"60","Provence","Côtes de Provence"
53825,"France","Malbec",90,NULL,"Southwest France","Cahors"
53827,"France","Malbec",90,NULL,"Southwest France","Cahors"
53837,"France","Chardonnay",90,"75","Languedoc-RoUnited Statessillon","Limoux"
53861,"France","Rosé",87,"12","Languedoc-RoUnited Statessillon","Vin de Pays d'Oc"
53879,"France","Riesling",87,"12","Alsace","Alsace"
53888,"France","Pinot Noir",82,NULL,"Burgundy","Bourgogne"
53922,"France","Chenin Blanc",86,"15","Loire Valley","Vouvray"
53920,"France","Pinot Noir",86,"26","Loire Valley","Sancerre"
53936,"France","Sauvignon Blanc",86,"12","Loire Valley","Touraine"
53952,"France","Bordeaux-style Red Blend",85,"24","Bordeaux","Médoc"
53959,"France","Bordeaux-style Red Blend",85,"20","Bordeaux","Médoc"
53965,"France","Bordeaux-style Red Blend",85,"15","Bordeaux","Bordeaux"
53968,"France","Gamay",85,"10","Beaujolais","Beaujolais"
53971,"France","Chardonnay",84,"22","Burgundy","Bourgogne"
53972,"France","Chardonnay",84,"20","Burgundy","M√¢con-Villages"
53995,"France","Pinot Noir",84,"53","Burgundy","Mercurey"
54002,"France","Champagne Blend",92,NULL,"Champagne","Champagne"
54008,"France","Champagne Blend",92,NULL,"Champagne","Champagne"
54017,"France","Champagne Blend",92,"73","Champagne","Champagne"
54020,"France","Champagne Blend",92,"75","Champagne","Champagne"
54028,"France","Champagne Blend",92,"90","Champagne","Champagne"
54067,"France","Chardonnay",91,"35","Burgundy","Chablis"
54068,"France","Chardonnay",91,"60","Burgundy","Puligny-Montrachet"
54076,"France","Chardonnay",91,"67","Burgundy","Chablis"
54078,"France","Chardonnay",91,"78","Burgundy","Chablis"
54081,"France","Chardonnay",91,"35","Burgundy","Chablis"
54082,"France","Chardonnay",91,"88","Burgundy","Chassagne-Montrachet"
54089,"France","Chardonnay",91,"40","Burgundy","Chablis"
54116,"France","Rosé",90,"30","Provence","Côtes de Provence"
54123,"France","Malbec",90,NULL,"Southwest France","Cahors"
54139,"France","Rhône-style Red Blend",90,"20","Languedoc-RoUnited Statessillon","Languedoc"
54158,"France","Pinot Blanc",87,"18","Alsace","Alsace"
54182,"France","Gewurztraminer",95,"90","Alsace","Alsace"
54216,"France","Chardonnay",86,"24","Burgundy","Chablis"
54218,"France","Chardonnay",86,"20","Burgundy","Pouilly-Fuissé"
54220,"France","Rhône-style Red Blend",86,"20","Languedoc-RoUnited Statessillon","Faug√®res"
54230,"France","Rosé",86,"13","Loire Valley","Vin de Pays du Val de Loire"
54231,"France","Chardonnay",86,"27","Burgundy","Pouilly-Fuissé"
54237,"France","Chardonnay",86,"20","Burgundy","Pouilly-Fuissé"
54243,"France","Gamay",85,"20","Beaujolais","Beaujolais"
54253,"France","Gamay",85,NULL,"Beaujolais","Beaujolais-Villages"
54263,"France","Bordeaux-style White Blend",85,"14","Southwest France","Bergerac Sec"
54271,"France","Chardonnay",92,"70","Champagne","Champagne"
54290,"France","Champagne Blend",92,NULL,"Champagne","Champagne"
54312,"France","Pinot Noir",84,"42","Burgundy","Côte de Nuits-Villages"
54343,"France","Bordeaux-style Red Blend",99,NULL,"Bordeaux","Margaux"
54344,"France","Bordeaux-style White Blend",99,NULL,"Bordeaux","Sauternes"
54345,"France","Bordeaux-style Red Blend",99,NULL,"Bordeaux","Pauillac"
54346,"France","Bordeaux-style White Blend",98,NULL,"Bordeaux","Barsac"
54347,"France","Bordeaux-style Red Blend",98,NULL,"Bordeaux","Saint-√âmilion"
54348,"France","Bordeaux-style Red Blend",98,NULL,"Bordeaux","Pomerol"
54349,"France","Bordeaux-style Red Blend",98,NULL,"Bordeaux","Pauillac"
54350,"France","Bordeaux-style White Blend",97,NULL,"Bordeaux","Barsac"
54351,"France","Bordeaux-style Red Blend",97,NULL,"Bordeaux","Pauillac"
54352,"France","Bordeaux-style Red Blend",97,NULL,"Bordeaux","Saint-Julien"
54353,"France","Bordeaux-style White Blend",97,NULL,"Bordeaux","Sauternes"
54354,"France","Bordeaux-style Red Blend",97,NULL,"Bordeaux","Saint-Julien"
54355,"France","Bordeaux-style White Blend",97,NULL,"Bordeaux","Sauternes"
54356,"France","Bordeaux-style White Blend",97,NULL,"Bordeaux","Sauternes"
54357,"France","Bordeaux-style Red Blend",97,NULL,"Bordeaux","Saint-√âmilion"
54358,"France","Bordeaux-style Red Blend",96,NULL,"Bordeaux","Pomerol"
54359,"France","Bordeaux-style White Blend",96,NULL,"Bordeaux","Sauternes"
54364,"France","Chardonnay",90,"60","Burgundy","Pernand-Vergelesses"
54367,"France","Chardonnay",90,"56","Burgundy","Chablis"
54374,"France","Chardonnay",90,"30","Burgundy","Chablis"
54375,"France","Chardonnay",90,"35","Burgundy","Chablis"
54378,"France","Chardonnay",90,NULL,"Burgundy","Saint-Aubin"
54379,"France","Chardonnay",90,"34","Burgundy","Chablis"
54553,"France","Bordeaux-style White Blend",85,"26","Southwest France","Monbazillac"
54398,"France","Malbec",90,NULL,"Southwest France","Cahors"
54424,"France","Red Blend",90,"25","Provence","Bandol"
54432,"France","Rosé",90,"25","Provence","Coteaux d'Aix-en-Provence"
54435,"France","Sparkling Blend",90,"22","Alsace","Crémant d'Alsace"
54941,"France","Bordeaux-style Red Blend",94,NULL,"Bordeaux","Saint-Julien"
54476,"France","Champagne Blend",87,"60","Champagne","Champagne"
54477,"France","Champagne Blend",87,"45","Champagne","Champagne"
54510,"France","Pineau d'Aunis",86,NULL,"Loire Valley","Coteaux du Vend√¥mois"
54516,"France","Rhône-style Red Blend",86,"14","Languedoc-RoUnited Statessillon","Faug√®res"
54518,"France","Chardonnay",86,"23","Burgundy","Bourgogne"
