id,title,country,points,price,province,variety,winery
14791,Adega MÃƒÂ£e 2012 Petit Verdot (Lisboa),Portugal,89,$19.00 ,Lisboa,Petit Verdot,Adega MÃƒÂ£e
14792,Raffaldini 2012 Riserva Montepulciano (Swan Creek),US,85,$29.00 ,North Carolina,Montepulciano,Raffaldini
14793,ChÃƒÂ¢teau Larcis Ducasse 2012 Barrel Sample (Saint-ÃƒÂ‰milion),France,93,NULL,Bordeaux,Bordeaux-style Red Blend,ChÃƒÂ¢teau Larcis Ducasse
14794,Julia Kemper Wines 2012 Vinhas Selecionadas Red (DÃƒÂ£o),Portugal,88,$18.00 ,DÃƒÂ£o,Portuguese Red,Julia Kemper Wines
14795,Valentin Bianchi 2012 Particular Cabernet Sauvignon,Argentina,90,$31.00 ,Mendoza Province,Cabernet Sauvignon,Valentin Bianchi
14796,Joseph Drouhin 2012 Grands-Echezeaux,France,97,$639.00 ,Burgundy,Pinot Noir,Joseph Drouhin
14797,Cameron Hughes 2012 Lot 393 Sauvignon Blanc (Napa County),US,83,$15.00 ,California,Sauvignon Blanc,Cameron Hughes
14798,Bodega Norton 2012 Privada Red (Mendoza),Argentina,92,$26.00 ,Mendoza Province,Bordeaux-style Red Blend,Bodega Norton
14799,Red Newt Cellars 2012 Curry Creek Vineyards Pinot Gris (Finger Lakes),US,85,$24.00 ,New York,Pinot Gris,Red Newt Cellars
14800,Casa Santos Lima 2012 Confidencial Reserva Red (Lisboa),Portugal,92,$26.00 ,Lisboa,Portuguese Red,Casa Santos Lima
14801,Rodney Strong 2012 Brothers Cabernet Sauvignon (Alexander Valley),US,87,$75.00 ,California,Cabernet Sauvignon,Rodney Strong
14802,Cana's Feast 2012 Joie de Vivre Red (Columbia Valley (WA)),US,88,$30.00 ,Washington,RhÃƒÂ´ne-style Red Blend,Cana's Feast
14803,Stefania Mezzetti 2012 Principe Syrah (Cortona),Italy,88,$30.00 ,Tuscany,Syrah,Stefania Mezzetti
14804,Casa de Piedra 2012 Piedra del Sol Chardonnay (Valle de Guadalupe),Mexico,85,$26.00 ,Valle de Guadalupe,Chardonnay,Casa de Piedra
14805,The Gardener 2012 Pinot Noir (Russian River Valley),US,91,$45.00 ,California,Pinot Noir,The Gardener
14806,Ancient Peaks 2012 Sauvignon Blanc (Paso Robles),US,82,$14.00 ,California,Sauvignon Blanc,Ancient Peaks
14807,Milbrandt 2012 The Estates Northridge Syrah (Wahluke Slope),US,91,$42.00 ,Washington,Syrah,Milbrandt
14808,Donelan 2012 CuvÃƒÂ©e Moriah Red (Sonoma County),US,94,$50.00 ,California,RhÃƒÂ´ne-style Red Blend,Donelan
14809,Bodega Privada 2012 Malbec (Mendoza),Argentina,81,$9.00 ,Mendoza Province,Malbec,Bodega Privada
14810,Summerland 2012 Pinot Noir (Santa Maria Valley),US,89,$40.00 ,California,Pinot Noir,Summerland
14811,Collovray et Terrier 2012 Tradition (Saint-VÃƒÂ©ran),France,90,$18.00 ,Burgundy,Chardonnay,Collovray et Terrier
14812,Peirano 2012 The Heritage Collection Viognier (Lodi),US,84,$12.00 ,California,Viognier,Peirano
14813,Amayna 2012 Pinot Noir (Leyda Valley),Chile,82,$35.00 ,Leyda Valley,Pinot Noir,Amayna
14814,Eye Candy 2012 Chardonnay (California),US,84,$7.00 ,California,Chardonnay,Eye Candy
14815,Hourglass 2012 Estate Cabernet Sauvignon (Napa Valley),US,95,$165.00 ,California,Cabernet Sauvignon,Hourglass
14816,Niner 2012 Pinot Noir (Edna Valley),US,88,$35.00 ,California,Pinot Noir,Niner
14817,Fattori 2012 Col de la Bastia (Amarone della Valpolicella),Italy,91,$90.00 ,Veneto,Red Blend,Fattori
14818,Hazlitt 1852 Vineyards 2012 Cabernet Franc (Finger Lakes),US,90,$25.00 ,New York,Cabernet Franc,Hazlitt 1852 Vineyards
14819,Dante Rivetti 2012 Bricco di Neive Riserva (Barbaresco),Italy,86,$78.00 ,Piedmont,Nebbiolo,Dante Rivetti
14820,Lleiroso 2012 Crianza (Ribera del Duero),Spain,90,$29.00 ,Northern Spain,Tempranillo,Lleiroso
14821,Avignonesi 2012 Vino Nobile di Montepulciano,Italy,90,$29.00 ,Tuscany,Sangiovese,Avignonesi
14822,Markus Huber 2012 Terrassen GrÃƒÂ¼ner Veltliner (Traisental),Austria,88,$16.00 ,Traisental,GrÃƒÂ¼ner Veltliner,Markus Huber
14823,Artadi 2012 ViÃƒÂ±a el Pison (Rioja),Spain,94,$300.00 ,Northern Spain,Tempranillo,Artadi
14824,Brewer-Clifton 2012 3-D Sparkling Chardonnay (Sta. Rita Hills),US,90,$68.00 ,California,Chardonnay,Brewer-Clifton
14825,RoncÃƒÂ£o 2012 Quinta da Levandeira Reserva Red (Douro),Portugal,82,$20.00 ,Douro,Portuguese Red,RoncÃƒÂ£o
14826,Tommasi 2012 Masseria Surani Heracles Primitivo (Puglia),Italy,86,$15.00 ,Southern Italy,Primitivo,Tommasi
14827,Skinner 2012 Eighteen Sixty-One Red (El Dorado),US,92,$30.00 ,California,RhÃƒÂ´ne-style Red Blend,Skinner
14828,Albatross Ridge 2012 Estate Reserve Pinot Noir (Carmel Valley),US,91,$55.00 ,California,Pinot Noir,Albatross Ridge
14829,Renwood 2012 GrandpÃƒÂ¨re Zinfandel (Amador County),US,91,$40.00 ,California,Zinfandel,Renwood
14830,ChÃƒÂ¢teau Bovila 2012 Les Quatre Eglises Malbec (Cahors),France,90,$17.00 ,Southwest France,Malbec,ChÃƒÂ¢teau Bovila
14831,Golan Heights Winery 2012 Mount Hermon Red (Galilee),Israel,91,$13.00 ,Galilee,Red Blend,Golan Heights Winery
14832,Madonna Estate 2012 Chardonnay (Carneros-Napa Valley),US,88,$28.00 ,California,Chardonnay,Madonna Estate
14833,ChÃƒÂ¢teau PhÃƒÂ©lan-SÃƒÂ©gur 2012 La Croix Bonis (Saint-EstÃƒÂ¨phe),France,91,$27.00 ,Bordeaux,Bordeaux-style Red Blend,ChÃƒÂ¢teau PhÃƒÂ©lan-SÃƒÂ©gur
14834,Borgo Maragliano 2012 Francesco Galliano Blanc de Blancs Metodo Classico Chardonnay (Vino Spumante),Italy,87,$29.00 ,Italy Other,Chardonnay,Borgo Maragliano
14835,Dead On 2012 Sauvignon Blanc (Santa Ynez Valley),US,84,$19.00 ,California,Sauvignon Blanc,Dead On
14836,Levo 2012 Bad Medicine Syrah (Santa Barbara County),US,88,$36.00 ,California,Syrah,Levo
14837,Arnaldo Caprai 2012 Collepiano (Montefalco Sagrantino),Italy,91,$50.00 ,Central Italy,Sagrantino,Arnaldo Caprai
14838,Alta Colina 2012 Old 900 Syrah (Paso Robles),US,91,$46.00 ,California,Syrah,Alta Colina
14839,Calcu 2012 Reserva Malbec (Colchagua Valley),Chile,86,$14.00 ,Colchagua Valley,Malbec,Calcu
14840,Gaierhof 2012 Giallo Moscato Giallo (Trentino),Italy,85,$20.00 ,Northeastern Italy,Moscato Giallo,Gaierhof
14841,Trivento 2012 Golden Reserve Chardonnay (Uco Valley),Argentina,87,$21.00 ,Mendoza Province,Chardonnay,Trivento
14842,Truett Hurst 2012 Rattler Rock Old Vine Zinfandel (Dry Creek Valley),US,86,$33.00 ,California,Zinfandel,Truett Hurst
14843,Tenuta Sette Cieli 2012 Indaco Red (Toscana),Italy,93,$50.00 ,Tuscany,Red Blend,Tenuta Sette Cieli
14844,Ferraud et Fils 2012 L'Entreroches (Pouilly-FuissÃƒÂ©),France,89,NULL,Burgundy,Chardonnay,Ferraud et Fils
14845,Olivier Leflaive 2012 Les SÃƒÂ©tilles (Bourgogne),France,88,$27.00 ,Burgundy,Chardonnay,Olivier Leflaive
14846,Pisano 2012 Cisplatino Tannat-Merlot (Progreso),Uruguay,87,$13.00 ,Progreso,Tannat-Merlot,Pisano
14847,Heron 2012 Merlot (Mendocino County),US,86,$14.00 ,California,Merlot,Heron
14848,Pagos del Rey 2012 El Circulo Crianza (Rioja),Spain,87,$14.00 ,Northern Spain,Tempranillo Blend,Pagos del Rey
14849,Domaine des Caves du PrieurÃƒÂ© 2012 Sancerre,France,86,$21.00 ,Loire Valley,Sauvignon Blanc,Domaine des Caves du PrieurÃƒÂ©
14850,Lucienne 2012 Lone Oak Vineyard Chardonnay (Santa Lucia Highlands),US,92,$40.00 ,California,Chardonnay,Lucienne
14851,V. Sattui 2012 Dry Gewurztraminer (Anderson Valley),US,90,$24.00 ,California,GewÃƒÂ¼rztraminer,V. Sattui
14852,Casal da Coelheira 2012 RosÃƒÂ© (Tejo),Portugal,81,$10.00 ,Tejo,RosÃƒÂ©,Casal da Coelheira
14853,Revello Fratelli 2012 Conca (Barolo),Italy,88,$70.00 ,Piedmont,Nebbiolo,Revello Fratelli
14854,BatiÃƒÂ„Ã‚Â 2012 Semi-Dry RosÃƒÂ© (Vipavska Dolina),Slovenia,88,$23.00 ,Vipavska Dolina,RosÃƒÂ©,BatiÃƒÂ„Ã‚Â
14855,Adega MÃƒÂ£e 2012 Dory Red (Lisboa),Portugal,88,$13.00 ,Lisboa,Portuguese Red,Adega MÃƒÂ£e
14856,Real CompaÃƒÂ±ia de Vinos 2012 Tempranillo (Vino de la Tierra de Castilla),Spain,83,$10.00 ,Central Spain,Tempranillo,Real CompaÃƒÂ±ia de Vinos
14857,ChÃƒÂ¢teau Tuilerie PagÃƒÂ¨s 2012 Bordeaux,France,85,$10.00 ,Bordeaux,Bordeaux-style Red Blend,ChÃƒÂ¢teau Tuilerie PagÃƒÂ¨s
14858,Sanguis 2012 Misfit Syrah (Central Coast),US,91,$50.00 ,California,Syrah,Sanguis
14859,Dr. Hermann 2012 Erdener PrÃƒÂ¤lat Auslese Riesling (Mosel),Germany,90,$70.00 ,Mosel,Riesling,Dr. Hermann
14860,Casa Ferreirinha 2012 AntÃƒÂ³nia Adelaide Ferreira White (Douro),Portugal,93,$95.00 ,Douro,Portuguese White,Casa Ferreirinha
14861,Domaine Bott-Geyl 2012 Galets OligocÃƒÂ¨ne Pinot Noir (Alsace),France,90,$33.00 ,Alsace,Pinot Noir,Domaine Bott-Geyl
14862,J. Lohr 2012 CuvÃƒÂ©e St. E Red (Paso Robles),US,93,$50.00 ,California,Bordeaux-style Red Blend,J. Lohr
14863,FiveWise 2012 Meritage (Central Coast),US,87,$12.00 ,California,Meritage,FiveWise
14864,ChÃƒÂ¢teau de Chambert 2012 Grand Vin Malbec (Cahors),France,93,$35.00 ,Southwest France,Malbec,ChÃƒÂ¢teau de Chambert
14865,Carabella 2012 RosÃƒÂ© of Pinot Noir (Chehalem Mountains),US,86,$17.00 ,Oregon,Pinot Noir,Carabella
14866,Red Newt Cellars 2012 Dry Riesling (Finger Lakes),US,89,$17.00 ,New York,Riesling,Red Newt Cellars
14867,ChÃƒÂ¢teau de FuissÃƒÂ© 2012 Vieilles Vignes (Pouilly-FuissÃƒÂ©),France,92,$74.00 ,Burgundy,Chardonnay,ChÃƒÂ¢teau de FuissÃƒÂ©
14868,Domaine Pierre Labet 2012 Vieilles Vignes (Bourgogne),France,89,$50.00 ,Burgundy,Pinot Noir,Domaine Pierre Labet
14869,Browne Family Vineyards 2012 Cabernet Franc (Columbia Valley (WA)),US,90,$35.00 ,Washington,Cabernet Franc,Browne Family Vineyards
14870,Kokomo 2012 Peters Vineyard Gopher Hill Block Pinot Noir (Sonoma Coast),US,86,$42.00 ,California,Pinot Noir,Kokomo
14871,Companhia das Quintas 2012 Quinta do Cardo Reserva Red (Beira Interior),Portugal,91,$20.00 ,Beira Interior,Portuguese Red,Companhia das Quintas
14872,Peirano 2012 The Heritage Collection Moscato (Lodi),US,85,$12.00 ,California,Moscato,Peirano
14873,Pietro Rinaldi 2012 Monvigliero (Barolo),Italy,94,$75.00 ,Piedmont,Nebbiolo,Pietro Rinaldi
14874,Bennett Lane 2012 Reserve Cabernet Sauvignon (Napa Valley),US,90,$105.00 ,California,Cabernet Sauvignon,Bennett Lane
14875,Hager Matthias 2012 Seeberg GrÃƒÂ¼ner Veltliner (NiederÃƒÂ¶sterreich),Austria,93,$32.00 ,NiederÃƒÂ¶sterreich,GrÃƒÂ¼ner Veltliner,Hager Matthias
14876,Gracianna 2012 Mercedes Riverblock Pinot Noir (Russian River Valley),US,89,$58.00 ,California,Pinot Noir,Gracianna
14877,ChÃƒÂ¢teau les Valentines 2012 RosÃƒÂ© (CÃƒÂ´tes de Provence),France,91,$25.00 ,Provence,RosÃƒÂ©,ChÃƒÂ¢teau les Valentines
14878,Bodega NoemÃƒÂ­a de Patagonia 2012 A Lisa Malbec (RÃƒÂ­o Negro Valley),Argentina,88,$22.00 ,Other,Malbec,Bodega NoemÃƒÂ­a de Patagonia
14879,La Crema 2012 Pinot Noir (Russian River Valley),US,88,$40.00 ,California,Pinot Noir,La Crema
14880,Yamhill Valley 2012 Reserve Pinot Noir (McMinnville),US,89,$35.00 ,Oregon,Pinot Noir,Yamhill Valley
14881,Nora 2012 AlbariÃƒÂ±o (RÃƒÂ­as Baixas),Spain,90,$19.00 ,Galicia,AlbariÃƒÂ±o,Nora
14882,Owen Roe 2012 Sharecropper's Pinot Noir (Willamette Valley),US,90,$21.00 ,Oregon,Pinot Noir,Owen Roe
14883,Summerland 2012 Wolff Vineyard Chardonnay (Edna Valley),US,88,$40.00 ,California,Chardonnay,Summerland
14884,Symington Family Estates 2012 Altano Quinta do AtaÃƒÂ­de Made With Organic Grapes Red (Douro),Portugal,89,$16.00 ,Douro,Portuguese Red,Symington Family Estates
14885,Telmo RodrÃƒÂ­guez 2012 Al Muvedre Tinto Joven Red (Alicante),Spain,87,$15.00 ,Levante,Red Blend,Telmo RodrÃƒÂ­guez
14886,Enate 2012 Crianza Tempranillo-Cabernet Sauvignon (Somontano),Spain,87,$16.00 ,Northern Spain,Tempranillo-Cabernet Sauvignon,Enate
14887,Aveleda 2012 Grinalda White (Vinho Verde),Portugal,84,$9.00 ,Vinho Verde,Portuguese White,Aveleda
14888,VÃƒÂ©ronique GÃƒÂ¼nther-Chereau 2012 Gorges (Muscadet SÃƒÂ¨vre et Maine),France,92,$21.00 ,Loire Valley,Melon,VÃƒÂ©ronique GÃƒÂ¼nther-Chereau
14889,Winderlea 2012 Crawford Beck Vineyard Pinot Noir (Eola-Amity Hills),US,89,$48.00 ,Oregon,Pinot Noir,Winderlea
14890,Maison Bouey 2012 Lestruelle (Bordeaux),France,84,NULL,Bordeaux,Bordeaux-style Red Blend,Maison Bouey
14891,Clunia 2012 Finca El RincÃƒÂ³n de Clunia Tempranillo (Vino de la Tierra de Castilla y LeÃƒÂ³n),Spain,92,$55.00 ,Northern Spain,Tempranillo,Clunia
14892,Church & State 2012 Coyote Bowl Series Chardonnay (Okanagan Valley),Canada,88,$27.00 ,British Columbia,Chardonnay,Church & State
14893,Altocedro 2012 AÃƒÂ±o Cero Malbec (La Consulta),Argentina,87,$19.00 ,Mendoza Province,Malbec,Altocedro
14894,Sarah's Vineyard 2012 Pinot Noir (Central Coast),US,87,$20.00 ,California,Pinot Noir,Sarah's Vineyard
14895,Still Waters 2012 Viognier (Paso Robles),US,87,$22.00 ,California,Viognier,Still Waters
14896,ChÃƒÂ¢teau des FougÃƒÂ¨res 2012 Clos Montesquieu (Graves),France,87,$36.00 ,Bordeaux,Bordeaux-style Red Blend,ChÃƒÂ¢teau des FougÃƒÂ¨res
14897,Januik 2012 Champoux Vineyard Cabernet Sauvignon (Horse Heaven Hills),US,93,$55.00 ,Washington,Cabernet Sauvignon,Januik
14898,Martin Ray 2012 Unoaked Chardonnay (Russian River Valley),US,86,$17.00 ,California,Chardonnay,Martin Ray
14899,L. Tramier & Fils 2012 Bourgogne Hautes CÃƒÂ´tes de Beaune,France,86,NULL,Burgundy,Pinot Noir,L. Tramier & Fils
14900,Domaines Schlumberger 2012 Kessler Grand Cru Riesling (Alsace),France,91,$30.00 ,Alsace,Riesling,Domaines Schlumberger
14901,Smashberry 2012 Red (Central Coast),US,85,$12.00 ,California,Red Blend,Smashberry
14902,Trenza 2012 Tinto Red (San Luis Obispo County),US,88,$33.00 ,California,Red Blend,Trenza
14903,Donnachiara 2012 di Umberto (Taurasi),Italy,90,$34.00 ,Southern Italy,Aglianico,Donnachiara
14904,Val d'Oca 2012 Millesimato Black Bottle Extra Dry (Conegliano Valdobbiadene Prosecco Superiore),Italy,86,$20.00 ,Veneto,Glera,Val d'Oca
14905,Cambridge California 2012 Meritage (Napa Valley),US,85,$23.00 ,California,Meritage,Cambridge California
14906,King Family 2012 Viognier (Monticello),US,87,$26.00 ,Virginia,Viognier,King Family
14907,Olivier Leflaive 2012 Les FolatiÃƒÂ¨res Premier Cru (Puligny-Montrachet),France,93,$159.00 ,Burgundy,Chardonnay,Olivier Leflaive
14908,Quinta de Sant'Ana 2012 Verdelho (Lisboa),Portugal,85,NULL,Lisboa,Verdelho,Quinta de Sant'Ana
14909,Gnarly Head 2012 Pinot Noir (California),US,84,$12.00 ,California,Pinot Noir,Gnarly Head
14910,Quadrant 2012 CdR Red (Paso Robles),US,85,$16.00 ,California,RhÃƒÂ´ne-style Red Blend,Quadrant
14911,Browne Family Vineyards 2012 Malbec (Columbia Valley (WA)),US,91,$35.00 ,Washington,Malbec,Browne Family Vineyards
14912,Glenora 2012 Cabernet Sauvignon (Finger Lakes),US,87,$19.00 ,New York,Cabernet Sauvignon,Glenora
14913,Agricola Falset-Marca 2012 Imus Selection Red (Montsant),Spain,88,$9.00 ,Catalonia,Red Blend,Agricola Falset-Marca
14914,Deaver 2012 Ten Zin Zinfandel (Amador County),US,91,$30.00 ,California,Zinfandel,Deaver
14915,Flying Dreams 2012 Garnacha (Columbia Valley (WA)),US,88,$36.00 ,Washington,Garnacha,Flying Dreams
14916,A to Z 2012 Pinot Gris (Oregon),US,89,$13.00 ,Oregon,Pinot Gris,A to Z
14917,Carlson Creek 2012 Sangiovese (Cochise County),US,84,$23.00 ,Arizona,Sangiovese,Carlson Creek
14918,Wieninger 2012 Vienna Hills Riesling (Vienna),Austria,89,$22.00 ,Vienna,Riesling,Wieninger
14919,Glatzer 2012 Dornenvogel Zweigelt (Carnuntum),Austria,90,$32.00 ,Carnuntum,Zweigelt,Glatzer
14920,Louis M. Martini 2012 Monte Rosso Vineyard Mountain Red (Sonoma Valley),US,86,$65.00 ,California,Red Blend,Louis M. Martini
14921,Maray 2012 Limited Edition Chardonnay (LimarÃƒÂ­ Valley),Chile,86,$20.00 ,LimarÃƒÂ­ Valley,Chardonnay,Maray
14922,Koz 2012 Chardonnay (California),US,85,$10.00 ,California,Chardonnay,Koz
14923,Cirque du Vin 2012 Red (Paso Robles),US,86,$19.00 ,California,Red Blend,Cirque du Vin
14924,Foxen 2012 Ernesto Wickenden Vineyard Old Vines Chenin Blanc (Santa Maria Valley),US,91,$25.00 ,California,Chenin Blanc,Foxen
14925,Bunchgrass 2012 Triolet Red (Walla Walla Valley (WA)),US,91,$30.00 ,Washington,Bordeaux-style Red Blend,Bunchgrass
14926,Perlage 2012 Col di Manza Millesimato Rive di Ogliano (Conegliano Valdobbiadene Prosecco Superiore),Italy,87,$16.00 ,Veneto,Glera,Perlage
14927,Wy'East Vineyards 2012 Reserve Pinot Noir (Columbia Gorge (OR)),US,88,$40.00 ,Oregon,Pinot Noir,Wy'East Vineyards
14928,Sojourn 2012 Vineyard Georges III Cabernet Sauvignon (Rutherford),US,93,$95.00 ,California,Cabernet Sauvignon,Sojourn
14929,Colterenzio 2012 Thurner Pinot Bianco (Alto Adige),Italy,87,$16.00 ,Northeastern Italy,Pinot Bianco,Colterenzio
14930,Tenuta Monte Gorna 2012 Rosso (Etna),Italy,88,$25.00 ,Sicily & Sardinia,Red Blend,Tenuta Monte Gorna
14931,Monterotondo 2012 Vaggiolata (Chianti Classico),Italy,87,$19.00 ,Tuscany,Red Blend,Monterotondo
14932,Castelli del Grevepesa 2012 Castelgreve (Chianti Classico),Italy,87,$15.00 ,Tuscany,Sangiovese,Castelli del Grevepesa
14933,Marchesi Antinori 2012 BramÃƒÂƒÃ‚Â¬to del Cervo Chardonnay (Umbria),Italy,88,$20.00 ,Central Italy,Chardonnay,Marchesi Antinori
14934,Browne Family Vineyards 2012 Tribute Red (Columbia Valley (WA)),US,88,$30.00 ,Washington,Bordeaux-style Red Blend,Browne Family Vineyards
14935,Au Pied du Mont Chauve 2012 La Garenne Premier Cru (Puligny-Montrachet),France,94,$80.00 ,Burgundy,Chardonnay,Au Pied du Mont Chauve
14936,Domaine Rotier 2012 Renaissance Red (Gaillac),France,93,$55.00 ,Southwest France,Red Blend,Domaine Rotier
14937,Domodimonti 2012 Licoste (Offida Pecorino),Italy,86,$20.00 ,Central Italy,Pecorino,Domodimonti
14938,ChÃƒÂ¢teau Ballan-Larquette 2012 Bordeaux Blanc,France,86,NULL,Bordeaux,Bordeaux-style White Blend,ChÃƒÂ¢teau Ballan-Larquette
14939,Domino 2012 Chardonnay (California),US,83,$8.00 ,California,Chardonnay,Domino
14940,Louis Roederer 2012 Vintage Brut (Champagne),France,95,$80.00 ,Champagne,Champagne Blend,Louis Roederer
14941,Big Basin 2012 Old Corral Syrah (Santa Cruz Mountains),US,93,$55.00 ,California,Syrah,Big Basin
14942,Lucchetti 2012 Verdicchio dei Castelli di Jesi Classico,Italy,87,$12.00 ,Central Italy,Verdicchio,Lucchetti
14943,Rubino Estates Winery 2012 SalutÃƒÂ© Red (Livermore Valley),US,85,$15.00 ,California,Red Blend,Rubino Estates Winery
14944,SchrÃƒÂ¶der & SchÃƒÂƒÃ‚Â¿ler 2012 Chartron la Fleur (Bordeaux Blanc),France,87,NULL,Bordeaux,Bordeaux-style White Blend,SchrÃƒÂ¶der & SchÃƒÂƒÃ‚Â¿ler
14945,Sanglier Cellars 2012 Touche Grenache (Sonoma County),US,90,$45.00 ,California,Grenache,Sanglier Cellars
14946,Raymond 2012 R Collection Lot No. 7 Field Blend Red (California),US,84,$15.00 ,California,Red Blend,Raymond
14947,Clos du Lac 2012 Syrah (Amador County),US,85,$14.00 ,California,Syrah,Clos du Lac
14948,Bulgariana 2012 Merlot (Thracian Valley),Bulgaria,89,$11.00 ,Thracian Valley,Merlot,Bulgariana
14949,Hyland 2012 Riesling (McMinnville),US,89,$28.00 ,Oregon,Riesling,Hyland
14950,Sextant 2012 Reserve Chardonnay (Santa Lucia Highlands),US,92,$28.00 ,California,Chardonnay,Sextant
14951,Bunnell 2012 Wine O' Clock Pinot Gris (Columbia Valley (WA)),US,85,$18.00 ,Washington,Pinot Gris,Bunnell
14952,Maison Champy 2012 Saint-VÃƒÂ©ran,France,86,NULL,Burgundy,Chardonnay,Maison Champy
14953,Cave des Producteurs de JuranÃƒÂ§on 2012 Les Terrasses Vendanges Tardives (JuranÃƒÂ§on),France,90,NULL,Southwest France,Petit Manseng,Cave des Producteurs de JuranÃƒÂ§on
14954,Boatique 2012 Cabernet Sauvignon (Red Hills Lake County),US,90,$40.00 ,California,Cabernet Sauvignon,Boatique
14955,Kracher 2012 Beerenauslese CuvÃƒÂ©e White (Burgenland),Austria,93,$17.00 ,Burgenland,White Blend,Kracher
14956,Efeste 2012 Feral Evergreen Vineyard Sauvignon Blanc (Columbia Valley (WA)),US,92,$20.00 ,Washington,Sauvignon Blanc,Efeste
14957,Lachini 2012 La Contrada Red (Red Mountain),US,90,$55.00 ,Washington,Bordeaux-style Red Blend,Lachini
14958,Sarah's Vineyard 2012 Madonne Estate Red (Santa Clara Valley),US,91,$32.00 ,California,RhÃƒÂ´ne-style Red Blend,Sarah's Vineyard
14959,Balletto 2012 Sexton Hill Vineyard Estate Grown Estate Bottled Chardonnay (Russian River Valley),US,91,$38.00 ,California,Chardonnay,Balletto
14960,Kanonkop 2012 Estate Wine Pinotage (Simonsberg-Stellenbosch),South Africa,91,$40.00 ,Simonsberg-Stellenbosch,Pinotage,Kanonkop
14961,Silver Thread 2012 STV Estate Vineyard Riesling (Seneca Lake),US,85,$25.00 ,New York,Riesling,Silver Thread
14962,MacLaren 2012 Samantha's Vineyard Syrah (Russian River Valley),US,90,$40.00 ,California,Syrah,MacLaren
14963,Obelisco Estate 2012 Estate Grown Malbec (Red Mountain),US,88,$45.00 ,Washington,Malbec,Obelisco Estate
14964,Mercer 2012 Pinot Gris (Yakima Valley),US,87,$15.00 ,Washington,Pinot Gris,Mercer
14965,Recanati 2012 Reserve Red (Galilee),Israel,93,$56.00 ,Galilee,Red Blend,Recanati
14966,South Coast 2012 Big Rock Reserve Red (South Coast),US,86,$32.00 ,California,Red Blend,South Coast
14967,Stottle 2012 MourvÃƒÂ¨dre (Columbia Valley (WA)),US,89,$28.00 ,Washington,MourvÃƒÂ¨dre,Stottle
14968,Casa Cadaval 2012 Marquesa de Cadaval Red (Tejo),Portugal,91,$65.00 ,Tejo,Portuguese Red,Casa Cadaval
14969,Chartron et TrÃƒÂ©buchet 2012 Bourgogne (Bourgogne),France,85,NULL,Burgundy,Chardonnay,Chartron et TrÃƒÂ©buchet
14970,Fogline Vineyards 2012 Floodgate Vineyard Pinot Noir (Russian River Valley),US,88,$38.00 ,California,Pinot Noir,Fogline Vineyards
14971,Cordero di Montezemolo 2012 Enrico VI (Barolo),Italy,92,$90.00 ,Piedmont,Nebbiolo,Cordero di Montezemolo
14972,D. Ventura 2012 Pena do Lobo MencÃƒÂ­a (Ribeira Sacra),Spain,89,$24.00 ,Galicia,MencÃƒÂ­a,D. Ventura
14973,Flora Springs 2012 Cabernet Sauvignon (Napa Valley),US,92,$40.00 ,California,Cabernet Sauvignon,Flora Springs
14974,Cenay 2012 Bald Mountain Chardonnay (Santa Cruz Mountains),US,93,$35.00 ,California,Chardonnay,Cenay
14975,Graziano 2012 Petite Sirah (Mendocino),US,89,$19.00 ,California,Petite Sirah,Graziano
14976,Richard BÃƒÂ¶cking 2012 Devon Riesling (Mosel),Germany,89,$22.00 ,Mosel,Riesling,Richard BÃƒÂ¶cking
14977,Dumas Station 2012 The Excursion Syrah (Walla Walla Valley (WA)),US,91,$48.00 ,Washington,Syrah,Dumas Station
